# iroha-telemetry-metric-catalog-v2
torii_sorafs_orderbook_finalized_projection_timestamp_seconds	torii_sorafs_orderbook_finalized_projection_timestamp_seconds	Finalized block timestamp of the latest complete SoraFS orderbook telemetry projection	registered
torii_sorafs_orderbook_finalized_projection_failures_total	torii_sorafs_orderbook_finalized_projection_failures_total	Fail-closed finalized SoraFS orderbook projection failures grouped by reason	registered
torii_sorafs_orderbook_book_revision	torii_sorafs_orderbook_book_revision	Authoritative SoraFS orderbook revision in the latest complete projection	registered
torii_sorafs_orderbook_matcher_scan_book_revision	torii_sorafs_orderbook_matcher_scan_book_revision	Latest exhaustively scanned authoritative SoraFS orderbook revision	registered
torii_sorafs_orderbook_api_requests_total	torii_sorafs_orderbook_api_requests_total	SoraFS orderbook API requests grouped by closed route and outcome labels	registered
torii_sorafs_gateway_compliance_requests_total	torii_sorafs_gateway_compliance_requests_total	SoraFS gateway compliance control requests grouped by closed operation and outcome labels	registered
torii_sorafs_gateway_compliance_serving_decisions_total	torii_sorafs_gateway_compliance_serving_decisions_total	SoraFS gateway compliance serving decisions grouped by closed subject-kind, disposition, and decision-source labels	registered
torii_sorafs_gateway_compliance_failures_total	torii_sorafs_gateway_compliance_failures_total	SoraFS gateway compliance failures grouped by closed surface and class labels	registered
torii_sorafs_gateway_compliance_serving_catalog_sequence	torii_sorafs_gateway_compliance_serving_catalog_sequence	Sequence of the verified SoraFS gateway compliance catalog used by the serving path	registered
torii_sorafs_gateway_compliance_serving_catalog_valid_until_seconds	torii_sorafs_gateway_compliance_serving_catalog_valid_until_seconds	Expiry Unix second of the verified SoraFS gateway compliance catalog used by the serving path	registered
torii_sorafs_gateway_compliance_ready	torii_sorafs_gateway_compliance_ready	Whether a fresh verified SoraFS gateway compliance catalog is available to the serving path	registered
torii_sorafs_reserve_lifecycle_stage_providers	torii_sorafs_reserve_lifecycle_stage_providers	SoraFS reserve providers grouped by lifecycle stage	registered
torii_sorafs_reserve_credit_draw_micro_xor	torii_sorafs_reserve_credit_draw_micro_xor	SoraFS outstanding reserve credit principal in micro-XOR grouped by lifecycle stage	registered
torii_sorafs_reserve_credit_shortfall_micro_xor	torii_sorafs_reserve_credit_shortfall_micro_xor	SoraFS reserve credit shortfall in micro-XOR grouped by lifecycle stage	registered
torii_sorafs_reserve_accrued_interest_micro_xor	torii_sorafs_reserve_accrued_interest_micro_xor	SoraFS reserve accrued interest in micro-XOR grouped by lifecycle stage	registered
torii_sorafs_reserve_defaulted_providers	torii_sorafs_reserve_defaulted_providers	SoraFS reserve providers currently in default	registered
torii_sorafs_reserve_appeal_backlog	torii_sorafs_reserve_appeal_backlog	Open SoraFS reserve appeals awaiting decision	registered
torii_sorafs_reserve_custody_movements	torii_sorafs_reserve_custody_movements	SoraFS reserve movements grouped by custody status	registered
torii_sorafs_reserve_chain_reconciled_movements	torii_sorafs_reserve_chain_reconciled_movements	SoraFS reserve movements reconciled with terminal chain custody evidence	registered
torii_sorafs_reserve_finalized_projection_ready	torii_sorafs_reserve_finalized_projection_ready	Whether the SoraFS reserve telemetry projection is caught up and reconciled at one finalized view	registered
torii_sorafs_reserve_finalized_projection_height	torii_sorafs_reserve_finalized_projection_height	Finalized block height represented by the latest complete SoraFS reserve telemetry projection	registered
torii_sorafs_reserve_finalized_projection_failure_total	torii_sorafs_reserve_finalized_projection_failure_total	Failed SoraFS reserve finalized-projection refresh attempts	registered
torii_sorafs_reserve_service_requests_total	torii_sorafs_reserve_service_requests_total	SoraFS reserve service requests grouped by route and result	registered
torii_sorafs_reserve_service_rate_limit_total	torii_sorafs_reserve_service_rate_limit_total	SoraFS reserve service rate-limit events grouped by route and reason	registered
sorafs_reputation_ingest_lag_seconds	sorafs_reputation_ingest_lag_seconds	SoraFS reputation ingest lag observed when a snapshot is accepted	registered
sorafs_reputation_snapshot_age_seconds	sorafs_reputation_snapshot_age_seconds	SoraFS reputation snapshot age observed when a snapshot is accepted	registered
sorafs_reputation_snapshot_generated_at_unix	sorafs_reputation_snapshot_generated_at_unix	SoraFS reputation snapshot generation time as a Unix timestamp	registered
sorafs_reputation_provider_count	sorafs_reputation_provider_count	Provider count in the latest accepted SoraFS reputation snapshot	registered
sorafs_reputation_low_score_providers	sorafs_reputation_low_score_providers	Providers below the low-score threshold in the latest SoraFS reputation snapshot	registered
sorafs_reputation_score	sorafs_reputation_score	SoraFS reputation provider score in basis points for the bounded top-N set	registered
sorafs_reputation_threshold_crossings_total	sorafs_reputation_threshold_crossings_total	SoraFS reputation low-score threshold crossings by level	registered
sorafs_reputation_runtime_live	sorafs_reputation_runtime_live	Whether the committed SoraFS reputation runtime completed a successful poll	registered
sorafs_reputation_runtime_ready	sorafs_reputation_runtime_ready	Whether every required committed SoraFS reputation runtime path is ready	registered
sorafs_reputation_runtime_dependencies_ready	sorafs_reputation_runtime_dependencies_ready	Whether all identity-pinned external SoraFS reputation adapters are healthy	registered
sorafs_reputation_journal_transaction_submitter_ready	sorafs_reputation_journal_transaction_submitter_ready	Whether the native reputation-journal transaction submitter is healthy	registered
sorafs_reputation_runtime_finalized_height	sorafs_reputation_runtime_finalized_height	Latest finalized height represented by the committed SoraFS reputation runtime	registered
sorafs_reputation_runtime_consecutive_failures	sorafs_reputation_runtime_consecutive_failures	Consecutive failed committed SoraFS reputation reconciliation attempts	registered
sorafs_reputation_runtime_material_acknowledged	sorafs_reputation_runtime_material_acknowledged	Whether exact SoraFS reputation signing material has a durable acknowledgement	registered
sorafs_reputation_runtime_provider_count	sorafs_reputation_runtime_provider_count	Provider accumulators retained by the committed SoraFS reputation projector	registered
sorafs_reputation_runtime_ticks_total	sorafs_reputation_runtime_ticks_total	Supervised committed SoraFS reputation reconciliation ticks by result	registered
sorafs_hedging_billing_runtime_live	sorafs_hedging_billing_runtime_live	Whether the committed SoraFS hedging/billing runtime completed a successful tick	registered
sorafs_hedging_billing_runtime_ready	sorafs_hedging_billing_runtime_ready	Whether every required committed SoraFS hedging/billing runtime path is ready	registered
sorafs_hedging_billing_runtime_dependencies_ready	sorafs_hedging_billing_runtime_dependencies_ready	Whether all identity-pinned SoraFS hedging/billing adapters are healthy	registered
sorafs_hedging_billing_automatic_execution_enabled	sorafs_hedging_billing_automatic_execution_enabled	Whether automatic SoraFS hedge execution is enabled (always zero in V1)	registered
sorafs_hedging_billing_last_tick_fresh	sorafs_hedging_billing_last_tick_fresh	Whether the most recent successful SoraFS hedging/billing runtime tick is fresh	registered
sorafs_hedging_billing_finalized_projection_ready	sorafs_hedging_billing_finalized_projection_ready	Whether the SoraFS billing projection is anchored to an admissibly recent finalized head	registered
sorafs_hedging_billing_finalized_height	sorafs_hedging_billing_finalized_height	Latest finalized height represented by the committed SoraFS billing projector	registered
sorafs_hedging_billing_finalized_head_height	sorafs_hedging_billing_finalized_head_height	Latest finalized ledger head observed by the SoraFS hedging/billing runtime	registered
sorafs_hedging_billing_finalized_lag_blocks	sorafs_hedging_billing_finalized_lag_blocks	Finalized blocks between the observed ledger head and SoraFS billing projection	registered
sorafs_hedging_billing_next_event_sequence	sorafs_hedging_billing_next_event_sequence	First finalized SoraFS billing journal sequence not yet projected	registered
sorafs_hedging_billing_ready_for_signing	sorafs_hedging_billing_ready_for_signing	SoraFS billing statements waiting for external software signing	registered
sorafs_hedging_billing_ready_for_publication	sorafs_hedging_billing_ready_for_publication	Signed SoraFS billing statements waiting for immutable publication	registered
sorafs_hedging_billing_publication_ambiguous	sorafs_hedging_billing_publication_ambiguous	SoraFS billing publications awaiting authoritative reconciliation	registered
sorafs_hedging_billing_published	sorafs_hedging_billing_published	Published SoraFS billing statements waiting for acknowledgement	registered
sorafs_hedging_billing_acknowledged	sorafs_hedging_billing_acknowledged	Durably acknowledged SoraFS billing statements	registered
sorafs_hedging_billing_dead_letter	sorafs_hedging_billing_dead_letter	Terminal SoraFS billing statement delivery dead letters	registered
sorafs_hedging_billing_hedge_intents	sorafs_hedging_billing_hedge_intents	Generated SoraFS hedge intents retained without automatic execution	registered
sorafs_hedging_billing_runtime_ticks_total	sorafs_hedging_billing_runtime_ticks_total	Supervised committed SoraFS hedging/billing ticks by result	registered
torii_sorafs_fee_projection_nanos	torii_sorafs_fee_projection_nanos	SoraFS fee projection (nano units) per provider	registered
torii_sorafs_disputes_total	torii_sorafs_disputes_total	Total SoraFS capacity disputes submitted via Torii	registered
torii_sorafs_orders_issued_total	torii_sorafs_orders_issued_total	SoraFS replication orders issued per provider	registered
torii_sorafs_orders_completed_total	torii_sorafs_orders_completed_total	SoraFS replication orders completed per provider	registered
torii_sorafs_orders_failed_total	torii_sorafs_orders_failed_total	SoraFS replication orders failed per provider	registered
torii_sorafs_outstanding_orders	torii_sorafs_outstanding_orders	Outstanding SoraFS replication orders per provider	registered
torii_sorafs_uptime_bps	torii_sorafs_uptime_bps	SoraFS uptime success rate (basis points) per provider	registered
torii_sorafs_por_bps	torii_sorafs_por_bps	SoraFS PoR success rate (basis points) per provider	registered
torii_sorafs_por_challenges_total	torii_sorafs_por_challenges_total	SoraFS PoR scheduler challenges grouped by result	registered
torii_sorafs_por_forced_challenges_total	torii_sorafs_por_forced_challenges_total	SoraFS PoR forced challenges emitted by the scheduler	registered
torii_sorafs_por_sampling_duplicates_total	torii_sorafs_por_sampling_duplicates_total	Duplicate SoraFS PoR samples emitted by the scheduler	registered
torii_sorafs_por_ingest_backlog	torii_sorafs_por_ingest_backlog	SoraFS PoR ingestion backlog per manifest/provider pair	registered
torii_sorafs_por_ingest_failures_total	torii_sorafs_por_ingest_failures_total	Total SoraFS PoR ingestion failures per manifest/provider pair	registered
torii_sorafs_reconciliation_runs_total	torii_sorafs_reconciliation_runs_total	SoraFS reconciliation runs grouped by result	registered
torii_sorafs_reconciliation_divergence_count	torii_sorafs_reconciliation_divergence_count	SoraFS reconciliation divergence count for the latest snapshot	registered
torii_sorafs_gc_runs_total	torii_sorafs_gc_runs_total	SoraFS GC runs grouped by result	unregistered
torii_sorafs_gc_evictions_total	torii_sorafs_gc_evictions_total	SoraFS GC evictions grouped by reason	unregistered
torii_sorafs_gc_bytes_freed_total	torii_sorafs_gc_bytes_freed_total	Total SoraFS GC bytes freed grouped by reason	unregistered
torii_sorafs_gc_blocked_total	torii_sorafs_gc_blocked_total	SoraFS GC evictions blocked grouped by reason	unregistered
torii_sorafs_gc_expired_manifests	torii_sorafs_gc_expired_manifests	Expired manifests observed by SoraFS GC sweeps	unregistered
torii_sorafs_gc_oldest_expired_age_seconds	torii_sorafs_gc_oldest_expired_age_seconds	Age of the oldest expired manifest observed by SoraFS GC (seconds)	unregistered
torii_sorafs_storage_bytes_used	torii_sorafs_storage_bytes_used	SoraFS storage bytes used per provider	unregistered
torii_sorafs_storage_bytes_capacity	torii_sorafs_storage_bytes_capacity	SoraFS storage capacity bytes per provider	unregistered
sorafs_provider_ingest_inflight	sorafs_provider_ingest_inflight	Finalized-ledger SoraFS provider ingests holding storage-write admission	unregistered
torii_sorafs_storage_fetch_inflight	torii_sorafs_storage_fetch_inflight	SoraFS fetch workers in flight per provider	unregistered
torii_sorafs_storage_fetch_bytes_per_sec	torii_sorafs_storage_fetch_bytes_per_sec	SoraFS fetch throughput (bytes/sec) per provider	unregistered
torii_sorafs_storage_por_inflight	torii_sorafs_storage_por_inflight	SoraFS PoR workers in flight per provider	unregistered
torii_sorafs_storage_por_samples_success_total	torii_sorafs_storage_por_samples_success_total	SoraFS PoR samples marked successful per provider	unregistered
torii_sorafs_storage_por_samples_failed_total	torii_sorafs_storage_por_samples_failed_total	SoraFS PoR samples marked failed per provider	unregistered
sorafs_gateway_active	sorafs_gateway_active	Active SoraFS gateway requests grouped by canonical request dimensions	registered
sorafs_gateway_responses_total	sorafs_gateway_responses_total	Completed SoraFS gateway responses grouped by bounded outcome dimensions	registered
sorafs_gateway_ttfb_ms	sorafs_gateway_ttfb_ms	SoraFS gateway time to first byte in milliseconds	registered
sorafs_gateway_proof_verifications_total	sorafs_gateway_proof_verifications_total	SoraFS proof verification outcomes grouped by profile and bounded error code	registered
sorafs_gateway_proof_duration_ms	sorafs_gateway_proof_duration_ms	SoraFS proof verification duration in milliseconds	registered
torii_sorafs_chunk_range_requests_total	torii_sorafs_chunk_range_requests_total	SoraFS chunk-range requests grouped by endpoint and status	registered
torii_sorafs_chunk_range_bytes_total	torii_sorafs_chunk_range_bytes_total	Total bytes served by SoraFS chunk-range endpoints	registered
torii_sorafs_provider_range_capability_total	torii_sorafs_provider_range_capability_total	Providers advertising SoraFS range capability grouped by feature	registered
torii_sorafs_routing_authority_cache_total	torii_sorafs_routing_authority_cache_total	SoraFS committed routing-authority cache events grouped by outcome	registered
torii_sorafs_range_fetch_throttle_events_total	torii_sorafs_range_fetch_throttle_events_total	SoraFS range fetch throttle events grouped by reason	registered
torii_sorafs_range_fetch_concurrency_current	torii_sorafs_range_fetch_concurrency_current	Active SoraFS range fetch streams guarded by stream tokens	registered
torii_sorafs_proof_stream_inflight	torii_sorafs_proof_stream_inflight	Active SoraFS proof streams grouped by proof kind	registered
torii_sorafs_proof_stream_events_total	torii_sorafs_proof_stream_events_total	SoraFS proof stream outcomes grouped by kind, result, and reason	registered
torii_sorafs_proof_stream_latency_ms	torii_sorafs_proof_stream_latency_ms	Latency in milliseconds for SoraFS proof stream items	registered
torii_sorafs_proof_health_alerts_total	torii_sorafs_proof_health_alerts_total	Proof-health alerts grouped by provider, trigger, and penalty outcome	registered
torii_sorafs_proof_health_pdp_failures	torii_sorafs_proof_health_pdp_failures	PDP failures recorded on the latest proof-health alert per provider	registered
torii_sorafs_proof_health_potr_breaches	torii_sorafs_proof_health_potr_breaches	PoTR breaches recorded on the latest proof-health alert per provider	registered
torii_sorafs_proof_health_penalty_nano	torii_sorafs_proof_health_penalty_nano	Penalty amount applied (nano-XOR) on the latest proof-health alert per provider	registered
torii_sorafs_proof_health_window_end_epoch	torii_sorafs_proof_health_window_end_epoch	Telemetry window end epoch recorded on the latest proof-health alert per provider	registered
torii_sorafs_proof_health_cooldown	torii_sorafs_proof_health_cooldown	Cooldown flag captured on the latest proof-health alert per provider (0 = inactive, 1 = active)	registered
torii_sorafs_gar_violations_total	torii_sorafs_gar_violations_total	GAR policy violations grouped by reason and detail	registered
torii_sorafs_gateway_refusals_total	torii_sorafs_gateway_refusals_total	Gateway refusals grouped by reason, profile, provider, and scope	registered
torii_sorafs_gateway_fixture_info	torii_sorafs_gateway_fixture_info	Canonical SoraFS gateway fixture metadata (value = release timestamp)	registered
torii_sorafs_pin_retained_manifests	torii_sorafs_pin_retained_manifests	Consensus-maintained retained SoraFS pin lifecycle record count	registered
torii_sorafs_pin_live_content_bytes	torii_sorafs_pin_live_content_bytes	Consensus-maintained aggregate content bytes represented by live SoraFS pins	registered
torii_sorafs_alias_cache_refresh_total	torii_sorafs_alias_cache_refresh_total	Alias cache refresh outcomes grouped by result and reason	unregistered
torii_sorafs_alias_cache_age_seconds	torii_sorafs_alias_cache_age_seconds	Observed age of alias proofs when served (seconds)	unregistered
torii_sorafs_tls_cert_expiry_seconds	torii_sorafs_tls_cert_expiry_seconds	Seconds remaining until the active gateway TLS certificate expires	registered
torii_sorafs_tls_renewal_total	torii_sorafs_tls_renewal_total	Gateway TLS renewal attempts grouped by outcome	registered
torii_sorafs_tls_ech_enabled	torii_sorafs_tls_ech_enabled	Whether ECH is enabled for the gateway (0 disabled, 1 enabled)	registered
torii_sorafs_gateway_fixture_version	torii_sorafs_gateway_fixture_version	Active SoraFS gateway fixture version	registered
soranet_privacy_circuit_events_total	soranet_privacy_circuit_events_total	Aggregated SoraNet circuit outcomes keyed by relay mode and fixed event kind	registered
soranet_privacy_ingest_reject_total	soranet_privacy_ingest_reject_total	Rejected SoraNet privacy ingest attempts grouped by endpoint/reason	registered
soranet_privacy_pow_rejects_total	soranet_privacy_pow_rejects_total	PoW validation failures grouped by relay mode and fixed reason	registered
soranet_pow_revocation_store_total	soranet_pow_revocation_store_total	SoraNet PoW revocation-store failures grouped by reason	registered
soranet_privacy_throttles_total	soranet_privacy_throttles_total	Aggregated SoraNet throttling events keyed by relay mode and fixed scope	registered
soranet_privacy_verified_bytes_total	soranet_privacy_verified_bytes_total	Aggregated verified byte totals emitted per relay mode	registered
soranet_privacy_active_circuits_avg	soranet_privacy_active_circuits_avg	Average concurrent SoraNet circuits in the latest emitted bucket per mode	registered
soranet_privacy_active_circuits_max	soranet_privacy_active_circuits_max	Maximum concurrent SoraNet circuits in the latest emitted bucket per mode	registered
soranet_privacy_open_buckets	soranet_privacy_open_buckets	Open SoraNet privacy buckets still accumulating contributors	registered
soranet_privacy_pending_collectors	soranet_privacy_pending_collectors	Pending SoraNet privacy collector share accumulators per mode	registered
soranet_privacy_snapshot_suppressed	soranet_privacy_snapshot_suppressed	Suppressed SoraNet privacy buckets observed in the latest drain (per reason)	registered
soranet_privacy_snapshot_suppressed_by_mode	soranet_privacy_snapshot_suppressed_by_mode	Suppressed SoraNet privacy buckets observed in the latest drain (per mode and reason)	registered
soranet_privacy_snapshot_drained	soranet_privacy_snapshot_drained	Buckets drained during the latest privacy collector flush	registered
soranet_privacy_snapshot_suppression_ratio	soranet_privacy_snapshot_suppression_ratio	Ratio of suppressed to drained buckets observed in the latest privacy flush	registered
soranet_privacy_evicted_buckets_total	soranet_privacy_evicted_buckets_total	Completed SoraNet privacy buckets evicted due to retention limits	registered
soranet_privacy_bucket_suppressed	soranet_privacy_bucket_suppressed	Suppression indicator for the latest emitted bucket per mode	registered
soranet_privacy_suppression_total	soranet_privacy_suppression_total	Suppressed bucket counts grouped by mode and reason	registered
soranet_privacy_latest_bucket_start_unixtime	soranet_privacy_latest_bucket_start_unixtime	Start time of the latest emitted SoraNet privacy bucket per mode	registered
soranet_privacy_rtt_millis	soranet_privacy_rtt_millis	SoraNet RTT percentile estimates for the latest emitted bucket per mode	registered
soranet_privacy_gar_reports_total	soranet_privacy_gar_reports_total	Aggregated SoraNet GAR abuse reports keyed only by relay mode	registered
soranet_privacy_last_poll_unixtime	soranet_privacy_last_poll_unixtime	Unix timestamp of the last successful SoraNet privacy poll	registered
soranet_privacy_poll_errors_total	soranet_privacy_poll_errors_total	Privacy polling failures grouped by provider alias	registered
soranet_privacy_collector_enabled	soranet_privacy_collector_enabled	Flag indicating whether the privacy collector is active (1) or disabled (0)	registered
sorafs_orchestrator_active_fetches	sorafs_orchestrator_active_fetches	Active multi-source orchestrator fetches grouped by manifest and region	registered
sorafs_orchestrator_fetch_duration_ms	sorafs_orchestrator_fetch_duration_ms	Multi-source orchestrator fetch duration (milliseconds)	registered
sorafs_orchestrator_fetch_failures_total	sorafs_orchestrator_fetch_failures_total	Multi-source orchestrator fetch failures grouped by manifest, region, and reason	registered
sorafs_orchestrator_retries_total	sorafs_orchestrator_retries_total	Multi-source orchestrator retries grouped by manifest, provider, and reason	registered
sorafs_orchestrator_provider_failures_total	sorafs_orchestrator_provider_failures_total	Multi-source orchestrator provider failures grouped by manifest, provider, and reason	registered
sorafs_orchestrator_chunk_latency_ms	sorafs_orchestrator_chunk_latency_ms	Latency per chunk fetch served by the orchestrator (milliseconds)	registered
sorafs_orchestrator_bytes_total	sorafs_orchestrator_bytes_total	Total bytes delivered by the orchestrator grouped by manifest and provider	registered
sorafs_orchestrator_stalls_total	sorafs_orchestrator_stalls_total	Count of orchestrator chunks exceeding the configured latency cap	registered
sorafs_orchestrator_transport_events_total	sorafs_orchestrator_transport_events_total	Transport events emitted by the orchestrator grouped by region, protocol, event, and reason	registered
sorafs_orchestrator_policy_events_total	sorafs_orchestrator_policy_events_total	SoraFS anonymity policy outcomes grouped by region, stage, outcome, and reason	registered
sorafs_orchestrator_pq_ratio	sorafs_orchestrator_pq_ratio	Distribution of PQ-capable relay selection ratios per region and stage	registered
sorafs_orchestrator_pq_candidate_ratio	sorafs_orchestrator_pq_candidate_ratio	Distribution of PQ-capable relay supply ratios per region and stage	registered
sorafs_orchestrator_pq_deficit_ratio	sorafs_orchestrator_pq_deficit_ratio	Distribution of PQ policy shortfall ratios per region and stage	registered
sorafs_orchestrator_classical_ratio	sorafs_orchestrator_classical_ratio	Distribution of classical relay selection ratios per region and stage	registered
sorafs_orchestrator_classical_selected	sorafs_orchestrator_classical_selected	Distribution of classical relay counts selected per region and stage	registered
torii_da_rent_gib_months_total	torii_da_rent_gib_months_total	Aggregate GiB-month usage quoted by DA ingest grouped by cluster and storage class	registered
torii_da_rent_base_micro_total	torii_da_rent_base_micro_total	Aggregate base rent (micro XOR) quoted by DA ingest grouped by cluster and storage class	registered
torii_da_protocol_reserve_micro_total	torii_da_protocol_reserve_micro_total	Aggregate protocol reserve (micro XOR) quoted by DA ingest grouped by cluster and storage class	registered
torii_da_provider_reward_micro_total	torii_da_provider_reward_micro_total	Aggregate provider rewards (micro XOR) quoted by DA ingest grouped by cluster and storage class	registered
torii_da_pdp_bonus_micro_total	torii_da_pdp_bonus_micro_total	Aggregate PDP bonuses (micro XOR) quoted by DA ingest grouped by cluster and storage class	registered
torii_da_potr_bonus_micro_total	torii_da_potr_bonus_micro_total	Aggregate PoTR bonuses (micro XOR) quoted by DA ingest grouped by cluster and storage class	registered
torii_da_receipts_total	torii_da_receipts_total	DA receipt ingest outcomes grouped by bounded outcome and lane labels	registered
torii_da_receipt_epoch	torii_da_receipt_epoch	Current DA receipt epoch observed per lane	registered
torii_da_receipt_highest_sequence	torii_da_receipt_highest_sequence	Highest DA receipt sequence observed in the current epoch per lane	registered
torii_da_chunking_seconds	torii_da_chunking_seconds	DA chunking and erasure coding duration (seconds)	registered
torii_da_spool_batches_total	torii_da_spool_batches_total	DA spool worker batch outcomes	registered
torii_da_spool_artifacts_total	torii_da_spool_artifacts_total	DA spool worker artifact outcomes by artifact kind	registered
torii_da_spool_queue_depth	torii_da_spool_queue_depth	Current number of DA spool batches waiting for disk persistence	registered
torii_da_spool_batch_write_ms	torii_da_spool_batch_write_ms	DA spool worker batch disk-write duration in milliseconds	registered
da_shard_cursor_events_total	da_shard_cursor_events_total	DA shard cursor events grouped by outcome, lane, and shard	registered
da_shard_cursor_height	da_shard_cursor_height	Latest block height recorded per DA shard cursor entry	registered
da_shard_cursor_lag_blocks	da_shard_cursor_lag_blocks	Lag in blocks between the validated height and the last DA shard cursor advance	registered
taikai_ingest_segment_latency_ms	taikai_ingest_segment_latency_ms	Encoder-to-ingest latency per Taikai stream (milliseconds)	registered
taikai_ingest_live_edge_drift_ms	taikai_ingest_live_edge_drift_ms	Absolute live-edge drift per Taikai stream (milliseconds)	registered
taikai_ingest_live_edge_drift_signed_ms	taikai_ingest_live_edge_drift_signed_ms	Signed live-edge drift per Taikai stream (milliseconds; negative = ahead)	registered
taikai_ingest_errors_total	taikai_ingest_errors_total	Taikai ingest failures grouped by reason	registered
taikai_trm_alias_rotations_total	taikai_trm_alias_rotations_total	Taikai routing manifest alias rotations grouped by cluster/event/stream/alias	registered
taikai_viewer_rebuffer_events_total	taikai_viewer_rebuffer_events_total	Taikai viewer rebuffer events grouped by cluster and stream	registered
taikai_viewer_playback_segments_total	taikai_viewer_playback_segments_total	Taikai viewer playback segments grouped by cluster and stream	registered
taikai_viewer_cek_fetch_duration_ms	taikai_viewer_cek_fetch_duration_ms	CEK fetch duration per cluster and lane (milliseconds)	registered
taikai_viewer_pq_circuit_health	taikai_viewer_pq_circuit_health	PQ circuit health percentage per cluster	registered
taikai_viewer_cek_rotation_seconds_ago	taikai_viewer_cek_rotation_seconds_ago	Seconds since last CEK rotation per lane	registered
taikai_viewer_alerts_firing_total	taikai_viewer_alerts_firing_total	Counts of Taikai viewer alerts firing grouped by cluster/alert name	registered
sorafs_orchestrator_brownouts_total	sorafs_orchestrator_brownouts_total	Anonymity policy brownout events grouped by region, stage, and reason	registered
soranet_reward_base_payout_nanos	soranet_reward_base_payout_nanos	Configured SoraNet base payout (nano XOR) applied per epoch	registered
soranet_reward_events_total	soranet_reward_events_total	SoraNet relay reward events grouped by relay and result	registered
soranet_reward_payout_nanos_total	soranet_reward_payout_nanos_total	Aggregated SoraNet payout volume (nano XOR) grouped by relay and result	registered
soranet_reward_skips_total	soranet_reward_skips_total	SoraNet relay reward skips grouped by relay and reason	registered
soranet_reward_adjustment_nanos_total	soranet_reward_adjustment_nanos_total	Aggregated SoraNet dispute adjustments (nano XOR) grouped by relay and kind	registered
soranet_reward_disputes_total	soranet_reward_disputes_total	SoraNet reward dispute lifecycle counters grouped by action	registered
torii_http_requests_total	torii_http_requests_total	Torii HTTP requests grouped by stable route metadata, representation, method, and outcome	registered
torii_http_request_duration_seconds	torii_http_request_duration_seconds	Torii HTTP request latency (seconds) grouped by stable route metadata and representation	registered
torii_http_request_bytes_total	torii_http_request_bytes_total	Torii HTTP request payload size (bytes) grouped by stable route metadata and representation	registered
torii_http_response_bytes_total	torii_http_response_bytes_total	Torii HTTP response payload size (bytes) grouped by stable route metadata, representation, method, and outcome	registered
torii_api_token_hits_total	torii_api_token_hits_total	Torii API-token-gated endpoint hits grouped by endpoint and bounded token state	registered
torii_content_requests_total	torii_content_requests_total	Content gateway requests grouped by outcome	registered
torii_content_request_duration_seconds	torii_content_request_duration_seconds	Content gateway latency (seconds) grouped by outcome	registered
torii_content_response_bytes_total	torii_content_response_bytes_total	Content gateway response payload size (bytes) grouped by outcome	registered
torii_proof_requests_total	torii_proof_requests_total	Proof endpoint requests grouped by endpoint and outcome	registered
torii_proof_request_duration_seconds	torii_proof_request_duration_seconds	Proof endpoint latency (seconds) grouped by endpoint and outcome	registered
torii_proof_response_bytes_total	torii_proof_response_bytes_total	Proof endpoint response payload size (bytes) grouped by endpoint and outcome	registered
torii_proof_cache_hits_total	torii_proof_cache_hits_total	Proof endpoint cache hits grouped by endpoint	registered
torii_request_duration_seconds	torii_request_duration_seconds	Torii request latency (seconds) grouped by connection scheme	registered
torii_request_failures_total	torii_request_failures_total	Torii request failures grouped by connection scheme and status code	registered
torii_explorer_requests_total	torii_explorer_requests_total	Explorer endpoint requests grouped by endpoint and outcome	registered
torii_explorer_request_duration_seconds	torii_explorer_request_duration_seconds	Explorer endpoint latency (seconds) grouped by endpoint and outcome	registered
torii_norito_rpc_gate_total	torii_norito_rpc_gate_total	Torii Norito-RPC gate decisions grouped by rollout stage and outcome	registered
torii_address_invalid_total	torii_address_invalid_total	Torii account identifier rejects grouped by endpoint and reason	registered
torii_account_literal_total	torii_account_literal_total	Torii account literal selections grouped by endpoint and format	registered
torii_norito_decode_failures_total	torii_norito_decode_failures_total	Torii Norito RPC decode failures grouped by payload kind and reason	registered
torii_proof_throttled_total	torii_proof_throttled_total	Torii proof endpoints throttled by rate limiter	registered
torii_contract_throttled_total	torii_contract_throttled_total	Torii contract endpoints throttled by rate limiter	registered
torii_contract_errors_total	torii_contract_errors_total	Torii contract endpoints returning errors	registered
sns_registrar_status_total	sns_registrar_status_total	SNS registrar operation outcomes grouped by result and suffix	registered
torii_active_connections_total	torii_active_connections_total	Torii active connections by scheme	unregistered
torii_connect_buffered_sessions	torii_connect_buffered_sessions	Torii Connect sessions with buffered frames	unregistered
torii_connect_total_buffer_bytes	torii_connect_total_buffer_bytes	Torii Connect total buffered bytes across sessions	unregistered
torii_connect_dedupe_size	torii_connect_dedupe_size	Torii Connect dedupe cache size	unregistered
torii_connect_per_ip_sessions	torii_connect_per_ip_sessions	Torii Connect per-IP session counts (gauge)	unregistered
zk_verify_latency_ms	zk_verify_latency_ms	Proof verification latency (milliseconds) grouped by backend and status	unregistered
zk_verify_proof_bytes	zk_verify_proof_bytes	Proof payload size (bytes) grouped by backend and status	unregistered
block_gas_used	block_gas_used	Total gas used by the latest validated block	registered
confidential_gas_tx_used	iroha_confidential_gas_tx_used	Confidential gas used by the most recent transaction	registered
